chng_type,Type,area_ha
gain,OpenCoast_60300,0.339882209
loss,OpenCoast_60300,31.638818
gain,OpenCoast_60304,0.25896149
loss,OpenCoast_60304,22.10776248
gain,OpenCoast_60305,0.353466062
loss,OpenCoast_60305,3.209944647
gain,OpenCoast_60306,0.5982819
loss,OpenCoast_60306,2.570310635
gain,OpenCoast_60308,0.753112633
loss,OpenCoast_60308,12.58972485
gain,OpenCoast_60309,16.57299203
loss,OpenCoast_60309,41.99186543
gain,OpenCoast_60310,2.09922629
loss,OpenCoast_60310,9.836906148
gain,OpenCoast_60313,0.18852763
loss,OpenCoast_60313,3.868613115
gain,OpenCoast_60314,0.537689243
loss,OpenCoast_60314,60.20260659
loss,OpenCoast_60315,0.005019942
loss,OpenCoast_60318,0.064194075
gain,OpenCoast_60319,10.66390264
loss,OpenCoast_60319,5.210095876
gain,OpenCoast_60321,0.553225094
loss,OpenCoast_60321,2.357865216
gain,OpenCoast_60322,0.057218449
loss,OpenCoast_60322,3.107387159
loss,OpenCoast_60323,0.103633243
loss,OpenCoast_60324,0.279501399
gain,OpenCoast_60326,0.028616292
loss,OpenCoast_60326,0.215120563
gain,OpenCoast_60329,0.409409648
loss,OpenCoast_60329,0.080151424
gain,OpenCoast_60333,0.051841336
loss,OpenCoast_60333,6.263696447
gain,OpenCoast_60334,0.407094615
loss,OpenCoast_60334,2.161349189
loss,OpenCoast_60335,0.218672359
gain,OpenCoast_60337,1.511995473
loss,OpenCoast_60337,0.78408916
gain,OpenCoast_60338,0.119396712
loss,OpenCoast_60338,2.737537184
gain,OpenCoast_60340,0.140113996
loss,OpenCoast_60340,7.74152223
gain,OpenCoast_60341,1.610426505
loss,OpenCoast_60341,2.76881508
gain,OpenCoast_60349,23.24633694
loss,OpenCoast_60349,25.11486557
loss,OpenCoast_60352,1.010861986
gain,OpenCoast_60353,0.000886265
loss,OpenCoast_60353,5.874644774
gain,OpenCoast_60355,0.231695867
loss,OpenCoast_60355,2.864414019
gain,OpenCoast_60359,1.292669294
loss,OpenCoast_60359,0.653447374
gain,OpenCoast_60360,0.434410663
loss,OpenCoast_60360,21.44750994
gain,OpenCoast_60361,0.104135559
loss,OpenCoast_60361,4.046948448
gain,OpenCoast_60362,0.447132208
loss,OpenCoast_60362,4.316621265
gain,OpenCoast_60363,0.223831113
loss,OpenCoast_60363,3.178453948
gain,OpenCoast_60364,0.00426386
loss,OpenCoast_60364,1.821284926
gain,OpenCoast_60367,0.179184627
loss,OpenCoast_60367,2.679528245
gain,OpenCoast_60368,5.858059713
loss,OpenCoast_60368,10.08204512
gain,OpenCoast_60370,0.402800888
loss,OpenCoast_60370,12.41287906
loss,OpenCoast_60373,1.821949666
gain,OpenCoast_60374,4.613767504
loss,OpenCoast_60374,18.91285352
gain,OpenCoast_60375,84.25161154
loss,OpenCoast_60375,38.39999469
gain,OpenCoast_60376,6.869582757
loss,OpenCoast_60376,10.2302589
loss,OpenCoast_60377,0.257611486
gain,OpenCoast_60380,5.938766341
loss,OpenCoast_60380,1.688518559
gain,OpenCoast_60383,0.174410524
loss,OpenCoast_60383,0.429095215
gain,OpenCoast_60386,0.012275096
loss,OpenCoast_60386,0.091502597
gain,OpenCoast_60388,0.063319016
loss,OpenCoast_60388,1.470591897
gain,OpenCoast_60389,12.59934278
loss,OpenCoast_60389,18.64326077
gain,OpenCoast_60390,35.19383393
loss,OpenCoast_60390,15.21495975
loss,OpenCoast_60391,0.11867152
gain,OpenCoast_60392,1.7231749
loss,OpenCoast_60392,5.312711144
gain,OpenCoast_60393,136.3732729
loss,OpenCoast_60393,23.92026952
gain,OpenCoast_60395,60.50695395
loss,OpenCoast_60395,58.42656721
loss,OpenCoast_60396,0.012865025
gain,OpenCoast_60400,0.668330072
loss,OpenCoast_60400,0.070136454
gain,OpenCoast_60404,4.944096277
loss,OpenCoast_60404,0.868780744
gain,OpenCoast_60405,0.392343878
loss,OpenCoast_60405,1.227837504
gain,OpenCoast_60407,7.862866891
loss,OpenCoast_60407,5.484749944
gain,OpenCoast_60410,4.884277767
loss,OpenCoast_60410,11.32121291
gain,OpenCoast_60411,0.134626226
loss,OpenCoast_60411,2.133184834
gain,OpenCoast_60414,0.429479414
loss,OpenCoast_60414,0.719879111
gain,OpenCoast_60416,0.059506733
loss,OpenCoast_60416,8.031445075
gain,OpenCoast_60418,5.727997456
loss,OpenCoast_60418,72.04818643
gain,OpenCoast_60421,22.3215147
loss,OpenCoast_60421,27.84017279
gain,OpenCoast_60423,9.830089082
loss,OpenCoast_60423,4.362012073
gain,OpenCoast_60424,8.667144322
loss,OpenCoast_60424,4.955188115
loss,OpenCoast_60425,1.418148438
gain,OpenCoast_60427,0.26717833
loss,OpenCoast_60427,0.248836682
gain,OpenCoast_60428,1.197312618
loss,OpenCoast_60428,1.757508203
gain,OpenCoast_60429,20.14591243
loss,OpenCoast_60429,64.98049079
gain,OpenCoast_60430,8.439151405
loss,OpenCoast_60430,11.70196883
gain,OpenCoast_60431,1.008226464
loss,OpenCoast_60431,0.810225244
gain,OpenCoast_60432,36.02245892
loss,OpenCoast_60432,32.16889403
gain,OpenCoast_60433,15.56671638
loss,OpenCoast_60433,21.91455081
gain,OpenCoast_60434,0.322673691
loss,OpenCoast_60434,0.128263122
gain,OpenCoast_60435,2.00690399
loss,OpenCoast_60435,5.724379156
gain,OpenCoast_60437,0.61739567
loss,OpenCoast_60437,3.259143678
gain,OpenCoast_60438,1.078558993
loss,OpenCoast_60438,5.88596729
gain,OpenCoast_60439,5.140186121
loss,OpenCoast_60439,11.83359681
gain,OpenCoast_60442,2.89401177
loss,OpenCoast_60442,8.052192307
gain,OpenCoast_60443,2.774417163
loss,OpenCoast_60443,19.9016516
gain,OpenCoast_60444,39.73295373
loss,OpenCoast_60444,65.47451185
gain,OpenCoast_60447,0.239317143
loss,OpenCoast_60447,0.803023446
gain,OpenCoast_60449,2.069308051
loss,OpenCoast_60449,3.70583404
loss,OpenCoast_60450,0.149964218
gain,OpenCoast_60451,0.399980681
loss,OpenCoast_60451,4.171983768
gain,OpenCoast_60454,0.358844757
loss,OpenCoast_60454,5.668779818
gain,OpenCoast_60455,0.033423002
loss,OpenCoast_60455,0.14163378
gain,OpenCoast_60457,0.050952822
gain,OpenCoast_60458,0.001158223
loss,OpenCoast_60458,2.38761509
gain,OpenCoast_60459,19.45619745
loss,OpenCoast_60459,5.513510968
gain,OpenCoast_60463,1.35087147
loss,OpenCoast_60463,2.822034121
gain,OpenCoast_60465,10.7651794
loss,OpenCoast_60465,7.356621958
loss,OpenCoast_60468,0.775523069
gain,OpenCoast_60469,0.051330474
gain,OpenCoast_60471,0.373017084
loss,OpenCoast_60471,0.177374528
gain,OpenCoast_60474,1.224136644
loss,OpenCoast_60474,4.645257355
gain,OpenCoast_60477,0.82439467
loss,OpenCoast_60477,0.43272442
gain,OpenCoast_60479,0.028309625
loss,OpenCoast_60479,2.296199695
gain,OpenCoast_60484,0.84130585
loss,OpenCoast_60484,2.07070018
gain,OpenCoast_60485,1.45696784
loss,OpenCoast_60485,29.53171969
loss,OpenCoast_60486,0.209257227
gain,OpenCoast_60487,15.00898618
loss,OpenCoast_60487,4.727643029
gain,OpenCoast_60488,15.8863099
loss,OpenCoast_60488,13.51741695
gain,OpenCoast_60490,0.412411104
loss,OpenCoast_60490,5.754719672
gain,OpenCoast_60491,5.704360633
loss,OpenCoast_60491,14.68369827
gain,OpenCoast_60493,0.012222693
loss,OpenCoast_60493,0.11643612
gain,OpenCoast_60494,0.39256232
loss,OpenCoast_60494,0.993447359
loss,OpenCoast_60496,0.119685627
gain,OpenCoast_60498,10.2442932
loss,OpenCoast_60498,2.365498488
gain,OpenCoast_60499,0.151297822
loss,OpenCoast_60499,0.161250134
gain,OpenCoast_60500,0.193990855
loss,OpenCoast_60500,0.369552635
gain,OpenCoast_60501,1.748819498
loss,OpenCoast_60501,1.097263692
gain,OpenCoast_60504,6.016581932
loss,OpenCoast_60504,3.573652678
gain,OpenCoast_60506,15.29254107
loss,OpenCoast_60506,44.99723872
loss,OpenCoast_60511,0.05030828
loss,OpenCoast_60513,0.116950034
gain,OpenCoast_60516,0.548248374
loss,OpenCoast_60516,1.915027614
loss,OpenCoast_60517,1.513220538
gain,OpenCoast_60518,0.301733827
loss,OpenCoast_60518,0.239903625
gain,OpenCoast_60522,0.075213057
loss,OpenCoast_60522,0.600471215
gain,OpenCoast_60524,2.780880183
loss,OpenCoast_60524,17.53303633
gain,OpenCoast_60528,0.082920233
loss,OpenCoast_60528,7.745066248
loss,OpenCoast_60530,0.117663249
gain,OpenCoast_60531,3.162849517
loss,OpenCoast_60531,11.10987201
gain,OpenCoast_60533,0.581292826
loss,OpenCoast_60533,6.615972913
gain,OpenCoast_60534,5.674702498
loss,OpenCoast_60534,8.817013855
gain,OpenCoast_60535,2.131314291
loss,OpenCoast_60535,1.043540876
gain,OpenCoast_60536,1.314618453
loss,OpenCoast_60536,4.646919655
gain,OpenCoast_60537,0.689087143
loss,OpenCoast_60537,4.787877684
gain,OpenCoast_60539,24.11859595
loss,OpenCoast_60539,43.77162912
gain,OpenCoast_60541,0.988130659
loss,OpenCoast_60541,3.884153478
gain,OpenCoast_60545,2.07716819
loss,OpenCoast_60545,5.784392968
gain,OpenCoast_60546,0.004870283
loss,OpenCoast_60546,3.266192264
gain,OpenCoast_60548,7.428332225
loss,OpenCoast_60548,10.24784404
gain,OpenCoast_60549,1.816862237
loss,OpenCoast_60549,4.000108817
gain,OpenCoast_60550,0.149768936
loss,OpenCoast_60550,0.179960447
loss,OpenCoast_60557,0.06000329
gain,OpenCoast_60560,0.368513723
loss,OpenCoast_60560,6.96587011
gain,OpenCoast_60562,4.220622796
loss,OpenCoast_60562,6.595090732
gain,OpenCoast_60563,122.2750242
loss,OpenCoast_60563,42.96513468
gain,OpenCoast_60564,1.728177715
loss,OpenCoast_60564,0.927243114
loss,OpenCoast_60565,0.033051307
gain,OpenCoast_60566,0.206844062
loss,OpenCoast_60566,13.97408596
gain,OpenCoast_60567,1.93007817
loss,OpenCoast_60567,6.682958052
loss,OpenCoast_60568,0.209353011
gain,OpenCoast_60569,2.887469951
loss,OpenCoast_60569,10.72979658
gain,OpenCoast_60570,4.926865057
loss,OpenCoast_60570,12.20677535
gain,OpenCoast_60571,0.103569208
loss,OpenCoast_60571,0.527766009
gain,OpenCoast_60574,1.435172477
loss,OpenCoast_60574,3.544770196
loss,OpenCoast_60575,5.397894315
gain,OpenCoast_60579,0.001683342
loss,OpenCoast_60579,5.053377071
loss,OpenCoast_60580,0.353757139
loss,OpenCoast_60581,0.002940005
gain,OpenCoast_60582,0.280614927
loss,OpenCoast_60582,7.627581374
gain,OpenCoast_60583,1.460769056
gain,OpenCoast_60584,0.040807564
loss,OpenCoast_60584,0.226647578
loss,OpenCoast_60585,1.069489071
gain,OpenCoast_60586,80.31260691
loss,OpenCoast_60586,96.32458085
gain,OpenCoast_60587,6.864961058
loss,OpenCoast_60587,42.78431425
loss,OpenCoast_60589,1.176201545
gain,OpenCoast_60590,13.22152872
loss,OpenCoast_60590,3.456793805
gain,OpenCoast_60591,0.110175026
gain,OpenCoast_60592,58.62598915
loss,OpenCoast_60592,126.2453972
gain,OpenCoast_60593,34.33065886
loss,OpenCoast_60593,108.4293789
gain,OpenCoast_60594,5.58648533
loss,OpenCoast_60594,5.371651339
loss,OpenCoast_60597,1.082538345
loss,OpenCoast_60599,2.030494042
gain,OpenCoast_60601,0.228253674
loss,OpenCoast_60601,2.342115366
gain,OpenCoast_60603,0.012531936
loss,OpenCoast_60603,8.307553271
gain,OpenCoast_60605,3.949837073
loss,OpenCoast_60605,11.06687461
gain,OpenCoast_60606,1.588941876
loss,OpenCoast_60606,16.09498179
loss,OpenCoast_60609,1.034885235
gain,OpenCoast_60610,0.176795234
loss,OpenCoast_60610,0.638806122
gain,OpenCoast_60611,0.009912688
loss,OpenCoast_60611,3.70175872
gain,OpenCoast_60613,3.001212184
loss,OpenCoast_60613,9.490260296
gain,OpenCoast_60614,4.315845973
loss,OpenCoast_60614,1.562690538
gain,OpenCoast_60615,0.52654135
loss,OpenCoast_60615,14.86175246
gain,OpenCoast_60616,4.637669947
loss,OpenCoast_60616,31.49150675
gain,OpenCoast_60618,3.5911621
loss,OpenCoast_60618,13.52942681
gain,OpenCoast_60621,0.2332662
loss,OpenCoast_60621,0.2853606
gain,OpenCoast_60622,10.38081392
loss,OpenCoast_60622,33.88989748
loss,OpenCoast_60624,0.101749537
gain,OpenCoast_60626,0.062174323
loss,OpenCoast_60626,0.845038316
gain,OpenCoast_60627,0.251852716
loss,OpenCoast_60627,2.889779776
gain,OpenCoast_60629,1.767858556
loss,OpenCoast_60629,0.881882646
gain,OpenCoast_60630,0.527057784
loss,OpenCoast_60630,32.01820202
gain,OpenCoast_60633,2.663435028
loss,OpenCoast_60633,1.84976524
gain,OpenCoast_60634,1.482511308
loss,OpenCoast_60634,1.30485813
gain,OpenCoast_60635,0.760897669
loss,OpenCoast_60635,7.179856647
gain,OpenCoast_60636,1.386006609
loss,OpenCoast_60636,2.412502244
loss,OpenCoast_60639,0.570866018
gain,OpenCoast_60640,0.670964813
loss,OpenCoast_60640,5.502996314
gain,OpenCoast_60641,0.230569575
loss,OpenCoast_60641,7.552828677
gain,OpenCoast_60642,2.077454408
gain,OpenCoast_60644,15.19423858
loss,OpenCoast_60644,45.26602004
gain,OpenCoast_60645,0.002401436
loss,OpenCoast_60645,0.997220503
gain,OpenCoast_60647,0.294218078
loss,OpenCoast_60647,0.293651814
gain,OpenCoast_60648,4.088526368
loss,OpenCoast_60648,10.9714141
gain,OpenCoast_60649,1.758493057
loss,OpenCoast_60649,56.18712311
gain,OpenCoast_60654,1.290752129
loss,OpenCoast_60654,1.678127775
gain,OpenCoast_60656,2.590237083
loss,OpenCoast_60656,14.35223683
gain,OpenCoast_60657,91.76538294
loss,OpenCoast_60657,106.8708274
gain,OpenCoast_60659,5.12955589
loss,OpenCoast_60659,16.29215482
gain,OpenCoast_60661,0.085711728
gain,OpenCoast_60662,40.21959257
loss,OpenCoast_60662,47.4666577
gain,OpenCoast_60663,3.789090292
loss,OpenCoast_60663,9.4638254
gain,OpenCoast_60664,13.93594344
loss,OpenCoast_60664,33.80901985
gain,OpenCoast_60665,35.78086268
loss,OpenCoast_60665,20.61881258
gain,OpenCoast_60666,6.52928583
loss,OpenCoast_60666,4.726781432
gain,OpenCoast_60667,7.267430974
loss,OpenCoast_60667,11.20862878
gain,OpenCoast_60670,0.021524095
loss,OpenCoast_60670,0.541189528
gain,OpenCoast_60672,0.7331769
loss,OpenCoast_60672,3.07753841
loss,OpenCoast_60673,1.974587638
gain,OpenCoast_60675,0.239995083
loss,OpenCoast_60675,25.4904118
gain,OpenCoast_60676,20.72306035
loss,OpenCoast_60676,44.39308537
gain,OpenCoast_60680,0.497854481
loss,OpenCoast_60680,5.549652682
gain,OpenCoast_60682,8.789067164
loss,OpenCoast_60682,7.118649056
loss,OpenCoast_60683,0.27444771
gain,OpenCoast_60686,0.177886628
loss,OpenCoast_60686,1.023834196
gain,OpenCoast_60687,7.979941656
loss,OpenCoast_60687,24.40734681
loss,OpenCoast_60689,0.028300226
gain,OpenCoast_60690,0.763037342
loss,OpenCoast_60690,4.261074626
loss,OpenCoast_60692,0.192816848
loss,OpenCoast_60693,0.234980981
gain,OpenCoast_60694,1.50590571
loss,OpenCoast_60694,4.914534435
loss,OpenCoast_60695,0.974830521
gain,OpenCoast_60696,0.984110043
loss,OpenCoast_60696,15.49610342
gain,OpenCoast_60698,18.78648486
loss,OpenCoast_60698,21.70707731
gain,OpenCoast_60702,20.28790036
loss,OpenCoast_60702,2.925402634
gain,OpenCoast_60703,2.237927147
loss,OpenCoast_60703,0.930118126
gain,OpenCoast_60705,2.766568157
gain,OpenCoast_60706,0.984682381
loss,OpenCoast_60706,5.119818498
gain,OpenCoast_60707,1.295737772
loss,OpenCoast_60707,3.12610273
loss,OpenCoast_60710,0.229193375
gain,OpenCoast_60712,0.188242083
loss,OpenCoast_60712,0.200905404
gain,OpenCoast_60713,0.54349181
loss,OpenCoast_60713,2.009211778
gain,OpenCoast_60714,5.15252167
loss,OpenCoast_60714,28.19758405
gain,OpenCoast_60717,92.25146388
loss,OpenCoast_60717,4.829192932
gain,OpenCoast_60718,0.064587822
gain,OpenCoast_60722,24.85250948
loss,OpenCoast_60722,0.92317956
gain,OpenCoast_60723,1.778950225
loss,OpenCoast_60723,0.001415679
gain,OpenCoast_60725,0.70789176
loss,OpenCoast_60725,0.056876362
gain,OpenCoast_60727,1.095310228
loss,OpenCoast_60727,1.774020366
gain,OpenCoast_60728,2.983993519
loss,OpenCoast_60728,4.231178202
gain,OpenCoast_60732,8.516193111
loss,OpenCoast_60732,4.231002783
gain,OpenCoast_60734,0.206484771
loss,OpenCoast_60734,0.864351418
gain,OpenCoast_60737,1.033133183
loss,OpenCoast_60737,3.628636489
gain,OpenCoast_60740,74.96372444
loss,OpenCoast_60740,27.48912757
gain,OpenCoast_60742,2.622861576
loss,OpenCoast_60742,8.30602962
gain,OpenCoast_60746,29.50683377
loss,OpenCoast_60746,185.5297658
gain,OpenCoast_60747,100.4525788
loss,OpenCoast_60747,4.340597904
gain,OpenCoast_60748,88.66045167
loss,OpenCoast_60748,72.6581999
gain,OpenCoast_60749,0.603659095
loss,OpenCoast_60749,8.14262025
gain,OpenCoast_60750,4.800181983
loss,OpenCoast_60750,1.378078913
gain,OpenCoast_60751,8.605584416
loss,OpenCoast_60751,201.1612047
gain,OpenCoast_60753,0.001712741
loss,OpenCoast_60753,0.329000832
loss,OpenCoast_60755,0.390515803
gain,OpenCoast_60756,1.464761157
loss,OpenCoast_60756,0.337609516
gain,OpenCoast_60757,1.823391402
loss,OpenCoast_60757,19.17073707
gain,OpenCoast_60758,0.063452023
loss,OpenCoast_60758,7.406609295
gain,OpenCoast_60760,0.060886179
loss,OpenCoast_60760,0.307506322
gain,OpenCoast_60764,16.92094839
loss,OpenCoast_60764,1.884341251
gain,OpenCoast_60765,5.263225523
loss,OpenCoast_60765,8.427232186
gain,OpenCoast_60767,1.395926415
loss,OpenCoast_60767,2.585335867
gain,OpenCoast_60769,0.043468536
loss,OpenCoast_60769,0.006484887
gain,OpenCoast_60772,5.645715459
loss,OpenCoast_60772,0.012190538
gain,OpenCoast_60773,2.205580765
loss,OpenCoast_60773,3.845854049
gain,OpenCoast_60777,5.867581131
loss,OpenCoast_60777,3.578765379
gain,OpenCoast_60778,5.372310868
loss,OpenCoast_60778,4.357494832
gain,OpenCoast_60779,1.752564953
gain,OpenCoast_60780,115.0582985
loss,OpenCoast_60780,821.4034762
gain,OpenCoast_60781,0.580814679
loss,OpenCoast_60781,9.631691892
gain,OpenCoast_60785,269.0433019
loss,OpenCoast_60785,10.11979837
gain,OpenCoast_60787,0.47032747
gain,OpenCoast_60789,14.65372478
loss,OpenCoast_60789,36.06797292
gain,OpenCoast_60792,0.315980597
loss,OpenCoast_60792,0.181346509
gain,OpenCoast_60795,12.49990447
gain,OpenCoast_60797,5.496651989
loss,OpenCoast_60797,0.155941319
gain,OpenCoast_60799,177.1775778
loss,OpenCoast_60799,1.667722337
gain,OpenCoast_60800,17.68316424
loss,OpenCoast_60800,0.423153326
gain,OpenCoast_60804,53.94829252
loss,OpenCoast_60804,0.64130705
gain,OpenCoast_60805,53.76179764
loss,OpenCoast_60805,20.87568288
gain,OpenCoast_60806,139.4693976
loss,OpenCoast_60806,7.395409738
gain,OpenCoast_60807,0.016959156
gain,OpenCoast_60808,0.302340097
loss,OpenCoast_60808,8.092293873
gain,OpenCoast_60811,0.351873519
loss,OpenCoast_60811,11.74562696
gain,OpenCoast_60813,0.000123538
loss,OpenCoast_60813,1.182071691
gain,OpenCoast_60814,5.578229111
loss,OpenCoast_60814,0.512636107
gain,OpenCoast_60819,0.200855907
loss,OpenCoast_60819,0.600224766
gain,OpenCoast_60821,0.528074251
loss,OpenCoast_60821,9.078221486
gain,OpenCoast_60822,0.108329458
gain,OpenCoast_60823,3.663972117
loss,OpenCoast_60823,0.310344506
gain,OpenCoast_60826,0.02131357
loss,OpenCoast_60826,1.934309816
gain,OpenCoast_60828,2.297004368
loss,OpenCoast_60828,15.50164788
gain,OpenCoast_60830,1.958923684
loss,OpenCoast_60830,0.867458096
gain,OpenCoast_60831,3.600627605
loss,OpenCoast_60831,18.5554397
loss,OpenCoast_60832,0.111152136
gain,OpenCoast_60833,0.96741292
loss,OpenCoast_60833,0.907854692
gain,OpenCoast_60835,0.349683209
loss,OpenCoast_60835,3.006876404
gain,OpenCoast_60836,52.19573906
loss,OpenCoast_60836,31.39142216
gain,OpenCoast_60837,31.16234423
loss,OpenCoast_60837,63.53571646
gain,OpenCoast_60839,25.5900443
loss,OpenCoast_60839,34.75013255
gain,OpenCoast_60840,0.026937089
loss,OpenCoast_60840,0.143920898
gain,OpenCoast_60841,0.044444167
gain,OpenCoast_60843,24.22838622
loss,OpenCoast_60843,22.43266455
gain,OpenCoast_60844,13.38180308
loss,OpenCoast_60844,22.18615953
gain,OpenCoast_60846,32.15642696
loss,OpenCoast_60846,6.736958452
gain,OpenCoast_60847,0.634867463
loss,OpenCoast_60847,0.183784486
gain,OpenCoast_60848,32.18499939
loss,OpenCoast_60848,17.6341246
gain,OpenCoast_60849,6.199542462
loss,OpenCoast_60849,1.147979995
loss,OpenCoast_60852,0.469190849
loss,OpenCoast_60854,0.326700202
gain,OpenCoast_60856,96.38689047
loss,OpenCoast_60856,74.37355999
gain,OpenCoast_60859,2.495429617
loss,OpenCoast_60859,2.138969022
gain,OpenCoast_60862,1.300728026
loss,OpenCoast_60862,1.475699169
loss,OpenCoast_60863,0.34671143
gain,OpenCoast_60865,6.217608411
loss,OpenCoast_60865,1.779596619
gain,OpenCoast_60866,0.032822466
loss,OpenCoast_60866,0.11923764
gain,OpenCoast_60869,0.009262393
loss,OpenCoast_60869,1.763366578
gain,OpenCoast_60872,1.153510393
loss,OpenCoast_60872,1.364772229
gain,OpenCoast_60873,75.07071291
loss,OpenCoast_60873,0.064025029
gain,OpenCoast_60874,12.28617889
loss,OpenCoast_60874,33.57837808
gain,OpenCoast_60875,2.11166869
loss,OpenCoast_60875,3.102538328
gain,OpenCoast_60876,0.056154833
loss,OpenCoast_60876,0.374707437
gain,OpenCoast_60878,86.75127168
loss,OpenCoast_60878,31.36800212
gain,OpenCoast_60880,3.564583115
loss,OpenCoast_60880,2.653954253
gain,OpenCoast_60881,2.915468942
loss,OpenCoast_60881,2.521547005
gain,OpenCoast_60885,53.14323521
loss,OpenCoast_60885,25.0001296
gain,OpenCoast_60886,0.552765013
loss,OpenCoast_60886,3.075981453
gain,OpenCoast_60892,2.183626796
loss,OpenCoast_60895,0.324320947
loss,OpenCoast_60897,3.733185756
gain,OpenCoast_60898,0.298654581
loss,OpenCoast_60898,0.577273806
gain,OpenCoast_60899,1.934834783
loss,OpenCoast_60899,0.565959584
gain,OpenCoast_60905,18.76295137
loss,OpenCoast_60905,19.63922763
gain,OpenCoast_60906,13.41207604
loss,OpenCoast_60906,1.5387873
gain,OpenCoast_60907,0.099243834
loss,OpenCoast_60907,1.444774255
loss,OpenCoast_60908,0.248804938
gain,OpenCoast_60909,0.484640797
loss,OpenCoast_60909,1.114031528
gain,OpenCoast_60911,48.01375112
loss,OpenCoast_60911,23.57860523
gain,OpenCoast_60912,84.18675005
loss,OpenCoast_60912,502.512773
gain,OpenCoast_60914,4.763693625
loss,OpenCoast_60914,30.38295669
gain,OpenCoast_60915,0.662184284
loss,OpenCoast_60915,4.035971981
gain,OpenCoast_60916,322.7911206
loss,OpenCoast_60916,44.22577113
gain,OpenCoast_60917,4.357687246
loss,OpenCoast_60917,12.62949255
gain,OpenCoast_60920,0.589359487
loss,OpenCoast_60920,0.5293476
loss,OpenCoast_60921,2.349520885
gain,OpenCoast_60922,486.1279008
loss,OpenCoast_60922,4.276435689
gain,OpenCoast_60923,1.529733514
loss,OpenCoast_60923,0.063839461
gain,OpenCoast_60925,11.71221316
loss,OpenCoast_60925,6.409430248
gain,OpenCoast_60927,2.389468288
loss,OpenCoast_60927,2.338890739
gain,OpenCoast_60928,0.301260039
loss,OpenCoast_60928,0.060515244
gain,OpenCoast_60930,0.629162432
loss,OpenCoast_60930,2.034195906
gain,OpenCoast_60931,22.6395082
loss,OpenCoast_60931,61.99255059
gain,OpenCoast_60934,1.22002659
loss,OpenCoast_60934,1.553348425
gain,OpenCoast_60935,2.68191874
loss,OpenCoast_60935,4.045715759
gain,OpenCoast_60936,20.10536346
loss,OpenCoast_60936,5.077983126
gain,OpenCoast_60937,52.08597608
loss,OpenCoast_60937,281.658475
gain,OpenCoast_60942,14.0541918
loss,OpenCoast_60942,11.47096555
gain,OpenCoast_60943,7.166779923
loss,OpenCoast_60943,66.25265434
loss,OpenCoast_60944,0.426575784
gain,OpenCoast_60945,0.580006537
loss,OpenCoast_60945,1.722251309
gain,OpenCoast_60946,0.028853446
loss,OpenCoast_60946,0.535185503
gain,OpenCoast_60950,41.3354619
loss,OpenCoast_60950,28.52045508
gain,OpenCoast_60952,14.25909503
loss,OpenCoast_60952,14.21242018
gain,OpenCoast_60953,198.5361826
loss,OpenCoast_60953,2.535162283
gain,OpenCoast_60954,1.015100318
gain,OpenCoast_60955,2.119476272
loss,OpenCoast_60955,71.97071691
gain,OpenCoast_60961,10.95260765
loss,OpenCoast_60961,2.121051664
gain,OpenCoast_60962,48.07084839
loss,OpenCoast_60962,88.03089803
gain,OpenCoast_60963,117.975819
loss,OpenCoast_60963,43.18934562
gain,OpenCoast_60964,3260.256494
loss,OpenCoast_60964,381.4203876
gain,OpenCoast_60967,45.54265036
gain,OpenCoast_60969,18.10874814
loss,OpenCoast_60969,50.64651199
gain,OpenCoast_60973,6.019974267
loss,OpenCoast_60973,4.556916641
gain,OpenCoast_60974,4.019971027
loss,OpenCoast_60974,0.382911092
gain,OpenCoast_60975,0.00202099
gain,OpenCoast_60977,0.425103563
loss,OpenCoast_60977,5.194287439
gain,OpenCoast_60978,12.92769206
loss,OpenCoast_60978,52.79520557
gain,OpenCoast_60979,9.37430171
loss,OpenCoast_60979,35.56869548
gain,OpenCoast_60981,75.12479032
loss,OpenCoast_60981,41.75172095
gain,OpenCoast_60984,1.045095147
loss,OpenCoast_60984,6.127767508
gain,OpenCoast_60985,5.90760227
loss,OpenCoast_60985,20.96411864
gain,OpenCoast_60986,15.14880858
loss,OpenCoast_60986,2.164315629
gain,OpenCoast_60987,18.70182356
loss,OpenCoast_60987,274.822572
gain,OpenCoast_60988,67.1011559
loss,OpenCoast_60988,30.80189784
gain,OpenCoast_60989,25.59111839
loss,OpenCoast_60989,7.713663958
gain,OpenCoast_60990,15.33929697
loss,OpenCoast_60990,15.49909881
gain,OpenCoast_60992,0.378777588
loss,OpenCoast_60992,0.076198012
gain,OpenCoast_60993,0.060718969
loss,OpenCoast_60993,0.850063804
gain,OpenCoast_60994,0.182160796
loss,OpenCoast_60994,0.285783396
loss,OpenCoast_60995,0.031899145
gain,OpenCoast_60996,1.935421111
loss,OpenCoast_60996,0.99659604
gain,OpenCoast_60997,9.884604737
loss,OpenCoast_60997,11.76877061
gain,OpenCoast_60998,2.673844226
loss,OpenCoast_60998,0.000777349
loss,OpenCoast_61005,0.027578443
gain,OpenCoast_61006,0.070421766
loss,OpenCoast_61006,0.15688522
gain,OpenCoast_61012,0.362628768
gain,OpenCoast_61013,8.495673896
loss,OpenCoast_61013,1.637106466
gain,OpenCoast_61014,8.346804982
loss,OpenCoast_61014,5.29703487
gain,OpenCoast_61015,30.60671238
loss,OpenCoast_61015,27.23699832
gain,OpenCoast_61016,0.121555237
loss,OpenCoast_61016,0.038292309
