chng_type,Type,area_ha
gain,OpenCoast_60449,41.4574493
loss,OpenCoast_60449,197.9220465
gain,OpenCoast_60450,2.146161601
loss,OpenCoast_60450,8.434498989
gain,OpenCoast_60451,0.973046288
loss,OpenCoast_60451,29.67667827
gain,OpenCoast_60453,0.417906158
loss,OpenCoast_60453,6.268565068
gain,OpenCoast_60454,1.611402386
loss,OpenCoast_60454,13.07802453
gain,OpenCoast_60455,2.295356095
loss,OpenCoast_60455,11.74100589
gain,OpenCoast_60456,0.358283172
loss,OpenCoast_60456,11.76371507
gain,OpenCoast_60457,2.634762088
gain,OpenCoast_60458,0.118215306
loss,OpenCoast_60458,0.656382545
gain,OpenCoast_60459,47.92177741
loss,OpenCoast_60459,25.37359029
gain,OpenCoast_60463,15.28820857
loss,OpenCoast_60463,118.4774041
gain,OpenCoast_60465,15.29581005
loss,OpenCoast_60465,111.3142954
loss,OpenCoast_60468,1.014110177
gain,OpenCoast_60469,0.067968562
loss,OpenCoast_60469,0.059649639
gain,OpenCoast_60471,0.879862687
loss,OpenCoast_60471,1.672130604
gain,OpenCoast_60474,5.765739129
loss,OpenCoast_60474,41.47663078
gain,OpenCoast_60477,10.58732745
loss,OpenCoast_60477,5.004522911
gain,OpenCoast_60479,10.49263467
loss,OpenCoast_60479,15.39781772
gain,OpenCoast_60484,6.03249966
loss,OpenCoast_60484,47.53825796
gain,OpenCoast_60485,30.69699959
loss,OpenCoast_60485,103.0804467
gain,OpenCoast_60486,1.613784523
loss,OpenCoast_60486,9.234394449
gain,OpenCoast_60487,45.42618869
loss,OpenCoast_60487,33.3519969
gain,OpenCoast_60488,85.95020052
loss,OpenCoast_60488,130.6503781
gain,OpenCoast_60489,0.478692613
gain,OpenCoast_60490,6.589355705
loss,OpenCoast_60490,16.74634587
gain,OpenCoast_60491,45.98537166
loss,OpenCoast_60491,105.8683681
gain,OpenCoast_60493,7.588081194
loss,OpenCoast_60493,18.25427814
gain,OpenCoast_60494,8.34440483
loss,OpenCoast_60494,12.23251817
loss,OpenCoast_60496,0.179533936
gain,OpenCoast_60498,6.205919848
loss,OpenCoast_60498,2.659258135
gain,OpenCoast_60499,1.463893874
loss,OpenCoast_60499,0.795912724
gain,OpenCoast_60500,5.309809707
loss,OpenCoast_60500,4.177543897
gain,OpenCoast_60501,2.319167382
loss,OpenCoast_60501,2.37256524
gain,OpenCoast_60504,19.0730768
loss,OpenCoast_60504,51.85784997
gain,OpenCoast_60506,40.19983602
loss,OpenCoast_60506,22.86543603
gain,OpenCoast_60510,0.179698672
loss,OpenCoast_60510,2.994985171
gain,OpenCoast_60511,4.552760007
loss,OpenCoast_60511,6.299566724
gain,OpenCoast_60513,0.299591255
loss,OpenCoast_60513,2.399613665
gain,OpenCoast_60516,8.734464738
loss,OpenCoast_60516,20.00606215
gain,OpenCoast_60517,0.958421849
loss,OpenCoast_60517,29.03639001
gain,OpenCoast_60518,1.977132955
loss,OpenCoast_60518,8.276245377
gain,OpenCoast_60522,1.663116244
loss,OpenCoast_60522,3.595457452
gain,OpenCoast_60524,11.78071414
loss,OpenCoast_60524,54.07847945
loss,OpenCoast_60525,0.239704529
gain,OpenCoast_60528,1.415484048
loss,OpenCoast_60528,19.82492486
gain,OpenCoast_60530,3.362961215
loss,OpenCoast_60530,16.87950218
gain,OpenCoast_60531,35.0225519
loss,OpenCoast_60531,47.42728197
gain,OpenCoast_60533,24.39704075
loss,OpenCoast_60533,37.69571051
gain,OpenCoast_60534,48.12114504
loss,OpenCoast_60534,27.92758598
gain,OpenCoast_60535,32.87769749
loss,OpenCoast_60535,16.31085658
gain,OpenCoast_60536,4.871039282
loss,OpenCoast_60536,6.042842039
gain,OpenCoast_60537,10.18137383
loss,OpenCoast_60537,74.06364403
gain,OpenCoast_60539,101.4256536
loss,OpenCoast_60539,191.2089026
gain,OpenCoast_60541,12.44387479
loss,OpenCoast_60541,7.749579511
gain,OpenCoast_60543,0.179921418
gain,OpenCoast_60545,7.994224609
loss,OpenCoast_60545,57.64022955
gain,OpenCoast_60546,5.031340491
loss,OpenCoast_60546,85.34864415
gain,OpenCoast_60548,22.72057339
loss,OpenCoast_60548,30.63209497
gain,OpenCoast_60549,3.524262079
loss,OpenCoast_60549,8.602445722
gain,OpenCoast_60550,6.208923184
loss,OpenCoast_60550,6.058706096
gain,OpenCoast_60557,3.600127692
loss,OpenCoast_60557,10.50047385
gain,OpenCoast_60558,0.059982688
loss,OpenCoast_60558,1.67975988
gain,OpenCoast_60560,6.530807354
loss,OpenCoast_60560,19.55166106
gain,OpenCoast_60562,77.86696974
loss,OpenCoast_60562,196.0648673
gain,OpenCoast_60563,213.8512642
loss,OpenCoast_60563,255.6263871
gain,OpenCoast_60564,29.94572425
loss,OpenCoast_60564,8.67134336
gain,OpenCoast_60565,3.591479195
loss,OpenCoast_60565,18.64191933
gain,OpenCoast_60566,4.04302248
loss,OpenCoast_60566,67.73375276
gain,OpenCoast_60567,16.62602202
loss,OpenCoast_60567,50.66159829
gain,OpenCoast_60568,4.012350634
loss,OpenCoast_60568,9.910626848
gain,OpenCoast_60569,60.15591902
loss,OpenCoast_60569,113.6801663
gain,OpenCoast_60570,6.09120545
loss,OpenCoast_60570,41.32544419
gain,OpenCoast_60571,2.710935207
loss,OpenCoast_60571,11.02977621
gain,OpenCoast_60574,17.84063521
loss,OpenCoast_60574,70.88758653
gain,OpenCoast_60575,0.773570159
loss,OpenCoast_60575,108.6735374
gain,OpenCoast_60578,2.558781749
loss,OpenCoast_60578,24.87561082
gain,OpenCoast_60579,0.236224889
loss,OpenCoast_60579,11.60247554
gain,OpenCoast_60580,0.714488025
loss,OpenCoast_60580,7.148237053
gain,OpenCoast_60581,0.059526695
loss,OpenCoast_60581,2.318619343
gain,OpenCoast_60582,4.067088219
loss,OpenCoast_60582,53.9653372
gain,OpenCoast_60583,18.90372783
loss,OpenCoast_60583,48.70770073
gain,OpenCoast_60584,24.78933446
loss,OpenCoast_60584,114.0981716
gain,OpenCoast_60585,0.773786241
loss,OpenCoast_60585,2.561722183
gain,OpenCoast_60586,270.7154424
loss,OpenCoast_60586,2910.926121
gain,OpenCoast_60587,35.15840731
loss,OpenCoast_60587,124.1820212
gain,OpenCoast_60589,3.097809355
loss,OpenCoast_60589,24.02639751
gain,OpenCoast_60590,716.7944079
loss,OpenCoast_60590,1165.91179
gain,OpenCoast_60591,2.749933914
loss,OpenCoast_60591,0.536224339
gain,OpenCoast_60592,809.5319127
loss,OpenCoast_60592,3050.577828
gain,OpenCoast_60593,209.5806991
loss,OpenCoast_60593,202.8717155
gain,OpenCoast_60594,68.22950333
loss,OpenCoast_60594,359.9389438
gain,OpenCoast_60597,0.530146243
loss,OpenCoast_60597,15.23407837
loss,OpenCoast_60599,13.09617512
gain,OpenCoast_60601,1.067004013
loss,OpenCoast_60601,20.85606506
gain,OpenCoast_60603,0.458547373
loss,OpenCoast_60603,2.821914719
gain,OpenCoast_60605,1.350841655
loss,OpenCoast_60605,55.96183565
gain,OpenCoast_60606,19.62029054
loss,OpenCoast_60606,153.7499953
gain,OpenCoast_60609,0.3535174
loss,OpenCoast_60609,24.12386577
gain,OpenCoast_60610,1.648922912
loss,OpenCoast_60610,0.892544652
gain,OpenCoast_60611,1.816776536
loss,OpenCoast_60611,6.670018598
gain,OpenCoast_60612,0.824760352
loss,OpenCoast_60612,8.660968147
gain,OpenCoast_60613,157.5486485
loss,OpenCoast_60613,865.160947
gain,OpenCoast_60614,12.60652563
loss,OpenCoast_60614,19.13246845
gain,OpenCoast_60615,26.0365243
loss,OpenCoast_60615,115.5953066
gain,OpenCoast_60616,2.435230502
loss,OpenCoast_60616,13.12283185
gain,OpenCoast_60618,5.847788942
loss,OpenCoast_60618,21.58098458
gain,OpenCoast_60621,0.548355228
loss,OpenCoast_60621,5.005618824
gain,OpenCoast_60622,51.84793735
loss,OpenCoast_60622,57.90574087
gain,OpenCoast_60623,0.421202144
gain,OpenCoast_60624,0.601738057
loss,OpenCoast_60624,7.239366262
gain,OpenCoast_60626,4.451098239
loss,OpenCoast_60626,5.353096159
gain,OpenCoast_60627,1.192350978
loss,OpenCoast_60627,1.44290161
gain,OpenCoast_60629,11.29144701
loss,OpenCoast_60629,1.284682115
gain,OpenCoast_60630,23.18656772
loss,OpenCoast_60630,54.47196691
gain,OpenCoast_60633,20.32621289
loss,OpenCoast_60633,19.27454458
gain,OpenCoast_60634,15.42696149
loss,OpenCoast_60634,15.3638081
gain,OpenCoast_60635,14.16297068
loss,OpenCoast_60635,65.69214903
gain,OpenCoast_60636,11.31525635
loss,OpenCoast_60636,6.496332551
gain,OpenCoast_60639,2.34714689
loss,OpenCoast_60639,7.735417531
gain,OpenCoast_60640,0.833704575
loss,OpenCoast_60640,5.511299118
gain,OpenCoast_60641,5.307107649
loss,OpenCoast_60641,6.411803092
gain,OpenCoast_60642,4.181974568
loss,OpenCoast_60642,19.50048041
loss,OpenCoast_60643,3.310321551
gain,OpenCoast_60644,3.404608179
loss,OpenCoast_60644,59.22209475
gain,OpenCoast_60645,0.719892411
loss,OpenCoast_60645,2.132761415
gain,OpenCoast_60647,2.294895871
loss,OpenCoast_60647,1.813718387
gain,OpenCoast_60648,6.386742194
loss,OpenCoast_60648,27.25734354
gain,OpenCoast_60649,20.8832488
loss,OpenCoast_60649,54.51066874
gain,OpenCoast_60654,4.368080791
loss,OpenCoast_60654,12.52903384
gain,OpenCoast_60655,0.602078411
loss,OpenCoast_60655,3.251400639
gain,OpenCoast_60656,37.3984308
loss,OpenCoast_60656,43.3435309
gain,OpenCoast_60657,388.6783855
loss,OpenCoast_60657,351.7627693
gain,OpenCoast_60659,30.64301983
loss,OpenCoast_60659,23.63489831
gain,OpenCoast_60661,0.335807847
loss,OpenCoast_60661,0.180650546
gain,OpenCoast_60662,81.01471388
loss,OpenCoast_60662,196.6319934
gain,OpenCoast_60663,2.654203712
loss,OpenCoast_60663,37.86751589
gain,OpenCoast_60664,69.22441044
loss,OpenCoast_60664,152.0665762
gain,OpenCoast_60665,197.0225101
loss,OpenCoast_60665,124.9287543
gain,OpenCoast_60666,3.27023933
loss,OpenCoast_60666,53.35201284
gain,OpenCoast_60667,24.90206041
loss,OpenCoast_60667,149.6291167
gain,OpenCoast_60670,2.804679806
loss,OpenCoast_60670,7.155703126
gain,OpenCoast_60672,55.73124455
loss,OpenCoast_60672,15.2626481
gain,OpenCoast_60673,10.70363633
loss,OpenCoast_60673,41.13899013
gain,OpenCoast_60675,16.29801548
loss,OpenCoast_60675,78.79621172
gain,OpenCoast_60676,89.16214918
loss,OpenCoast_60676,424.4214822
gain,OpenCoast_60679,0.481100224
loss,OpenCoast_60679,0.060137847
gain,OpenCoast_60680,2.689808402
loss,OpenCoast_60680,73.29566468
loss,OpenCoast_60681,1.323156788
gain,OpenCoast_60682,63.69114028
loss,OpenCoast_60682,23.55721226
gain,OpenCoast_60683,0.300763253
loss,OpenCoast_60683,7.245004184
gain,OpenCoast_60686,0.243140886
loss,OpenCoast_60686,0.118964612
gain,OpenCoast_60687,5.554120441
loss,OpenCoast_60687,25.58132694
gain,OpenCoast_60689,0.240622887
loss,OpenCoast_60689,2.016942158
gain,OpenCoast_60690,19.7489071
loss,OpenCoast_60690,89.62825984
gain,OpenCoast_60692,0.481264442
loss,OpenCoast_60692,3.175966927
gain,OpenCoast_60693,0.300807343
loss,OpenCoast_60693,0.787765048
gain,OpenCoast_60694,26.88710883
loss,OpenCoast_60694,28.89034304
gain,OpenCoast_60695,0.060178301
loss,OpenCoast_60695,7.629755516
gain,OpenCoast_60696,36.3212518
loss,OpenCoast_60696,131.5549568
gain,OpenCoast_60698,63.80597524
loss,OpenCoast_60698,199.4173473
gain,OpenCoast_60702,38.16705752
loss,OpenCoast_60702,14.81038485
gain,OpenCoast_60703,1.623753546
loss,OpenCoast_60703,38.82904003
gain,OpenCoast_60705,0.37439086
loss,OpenCoast_60705,0.06040281
gain,OpenCoast_60706,8.68090272
loss,OpenCoast_60706,19.58890405
gain,OpenCoast_60707,104.3814141
loss,OpenCoast_60707,319.2193384
gain,OpenCoast_60710,0.906259346
loss,OpenCoast_60710,28.04615181
gain,OpenCoast_60712,0.959228673
loss,OpenCoast_60712,5.294889478
gain,OpenCoast_60713,0.302198107
loss,OpenCoast_60713,14.05901865
gain,OpenCoast_60714,14.35771765
loss,OpenCoast_60714,122.382381
gain,OpenCoast_60717,13.10538606
loss,OpenCoast_60717,21.63225767
gain,OpenCoast_60718,4.16067362
loss,OpenCoast_60718,3.500971625
gain,OpenCoast_60722,0.748094395
loss,OpenCoast_60722,3.363635527
gain,OpenCoast_60723,0.937362079
loss,OpenCoast_60723,4.405029974
gain,OpenCoast_60725,14.92626321
loss,OpenCoast_60725,42.07587796
gain,OpenCoast_60727,45.63263235
loss,OpenCoast_60727,16.82033507
gain,OpenCoast_60728,26.48581331
loss,OpenCoast_60728,15.33490451
gain,OpenCoast_60732,11.2322157
loss,OpenCoast_60732,35.63118073
gain,OpenCoast_60733,0.060349412
loss,OpenCoast_60733,0.120699785
gain,OpenCoast_60734,2.026481624
loss,OpenCoast_60734,5.351719628
gain,OpenCoast_60737,10.7349888
loss,OpenCoast_60737,8.561791211
gain,OpenCoast_60740,163.1952343
loss,OpenCoast_60740,382.2047677
gain,OpenCoast_60742,18.73782524
loss,OpenCoast_60742,37.61350685
loss,OpenCoast_60743,0.301672694
gain,OpenCoast_60746,62.22961994
loss,OpenCoast_60746,181.9552626
gain,OpenCoast_60747,217.4997335
loss,OpenCoast_60747,206.5400395
gain,OpenCoast_60748,586.1166687
loss,OpenCoast_60748,914.5136906
gain,OpenCoast_60749,8.50978089
loss,OpenCoast_60749,9.420426071
gain,OpenCoast_60750,11.61761711
loss,OpenCoast_60750,37.43279874
gain,OpenCoast_60751,43.18864638
loss,OpenCoast_60751,121.3267689
gain,OpenCoast_60753,4.232530704
loss,OpenCoast_60753,1.84859699
gain,OpenCoast_60754,0.423423443
loss,OpenCoast_60754,16.81600329
gain,OpenCoast_60755,0.181500179
loss,OpenCoast_60755,42.26109901
gain,OpenCoast_60756,0.53190699
loss,OpenCoast_60756,1.356464471
gain,OpenCoast_60757,3.319684408
loss,OpenCoast_60757,18.76635031
gain,OpenCoast_60758,2.417356935
loss,OpenCoast_60758,4.331863941
gain,OpenCoast_60760,0.181104858
loss,OpenCoast_60760,1.023453862
gain,OpenCoast_60762,1.815214843
loss,OpenCoast_60762,2.238773106
gain,OpenCoast_60764,106.3384648
loss,OpenCoast_60764,16.08704201
gain,OpenCoast_60765,146.8926492
loss,OpenCoast_60765,90.9474008
gain,OpenCoast_60766,5.083031608
loss,OpenCoast_60766,97.66595694
gain,OpenCoast_60767,3.563103093
loss,OpenCoast_60767,7.816827762
gain,OpenCoast_60769,2.315326921
loss,OpenCoast_60769,1.868389226
gain,OpenCoast_60772,19.09056396
loss,OpenCoast_60772,2.58842873
gain,OpenCoast_60773,8.983426805
loss,OpenCoast_60773,17.08133612
gain,OpenCoast_60777,41.32941698
loss,OpenCoast_60777,26.75791283
gain,OpenCoast_60778,26.65657895
loss,OpenCoast_60778,12.62397744
gain,OpenCoast_60780,651.0929458
loss,OpenCoast_60780,1531.231574
gain,OpenCoast_60781,2.138747506
loss,OpenCoast_60781,10.61346157
gain,OpenCoast_60784,0.060463296
loss,OpenCoast_60784,1.753439599
gain,OpenCoast_60785,610.7583274
loss,OpenCoast_60785,1482.01117
gain,OpenCoast_60786,0.06044939
loss,OpenCoast_60786,0.362695511
gain,OpenCoast_60787,4.244488778
loss,OpenCoast_60787,5.621536083
gain,OpenCoast_60789,37.02673729
loss,OpenCoast_60789,187.5848003
gain,OpenCoast_60792,0.892994177
loss,OpenCoast_60792,2.478385145
loss,OpenCoast_60793,0.120919947
gain,OpenCoast_60795,40.70784598
loss,OpenCoast_60795,112.9437808
gain,OpenCoast_60797,12.27877341
loss,OpenCoast_60797,25.2377086
gain,OpenCoast_60799,25.022876
loss,OpenCoast_60799,20.99858263
gain,OpenCoast_60800,11.15211091
loss,OpenCoast_60800,1.753256995
loss,OpenCoast_60802,0.120936508
gain,OpenCoast_60804,161.859453
loss,OpenCoast_60804,110.1948411
gain,OpenCoast_60805,294.3406741
loss,OpenCoast_60805,61.83211523
gain,OpenCoast_60806,109.21636
loss,OpenCoast_60806,133.662724
gain,OpenCoast_60807,0.769142874
loss,OpenCoast_60807,1.390802169
gain,OpenCoast_60808,1.027967053
loss,OpenCoast_60808,10.77383325
gain,OpenCoast_60809,8.707563925
loss,OpenCoast_60809,1.330313269
gain,OpenCoast_60811,0.796888761
loss,OpenCoast_60811,6.150942435
gain,OpenCoast_60813,3.144999683
loss,OpenCoast_60813,3.716837308
gain,OpenCoast_60814,20.5953063
loss,OpenCoast_60814,62.9214577
loss,OpenCoast_60815,0.121182599
gain,OpenCoast_60819,4.466002538
loss,OpenCoast_60819,2.975486981
gain,OpenCoast_60821,5.351189599
loss,OpenCoast_60821,27.77253044
gain,OpenCoast_60822,16.85022313
loss,OpenCoast_60822,12.90056654
gain,OpenCoast_60823,12.32529052
loss,OpenCoast_60823,15.98169663
gain,OpenCoast_60826,5.610771466
loss,OpenCoast_60826,23.07731228
gain,OpenCoast_60828,47.37751522
loss,OpenCoast_60828,88.87114119
gain,OpenCoast_60830,35.68261573
loss,OpenCoast_60830,21.31498148
gain,OpenCoast_60831,37.53304275
loss,OpenCoast_60831,543.8454204
gain,OpenCoast_60832,1.029921349
loss,OpenCoast_60832,0.797675522
gain,OpenCoast_60833,6.303341243
loss,OpenCoast_60833,9.089477753
gain,OpenCoast_60835,3.285692917
loss,OpenCoast_60835,14.74608258
gain,OpenCoast_60836,107.269052
loss,OpenCoast_60836,2904.876521
gain,OpenCoast_60837,134.625883
loss,OpenCoast_60837,5605.018186
gain,OpenCoast_60839,19.80279305
loss,OpenCoast_60839,103.7926553
gain,OpenCoast_60840,3.610752766
loss,OpenCoast_60840,0.826128356
gain,OpenCoast_60841,6.563875837
loss,OpenCoast_60841,3.39497229
gain,OpenCoast_60842,0.121228363
loss,OpenCoast_60842,0.424309915
gain,OpenCoast_60843,24.68311232
loss,OpenCoast_60843,69.57149215
gain,OpenCoast_60844,134.256599
loss,OpenCoast_60844,80.97834214
gain,OpenCoast_60846,140.2081455
loss,OpenCoast_60846,1739.917278
gain,OpenCoast_60847,5.42688998
loss,OpenCoast_60847,2.725833996
gain,OpenCoast_60848,57.28423654
loss,OpenCoast_60848,114.9963468
gain,OpenCoast_60849,21.19855189
loss,OpenCoast_60849,33.28426445
gain,OpenCoast_60852,3.758644681
loss,OpenCoast_60852,1573.139274
gain,OpenCoast_60854,4.065738406
loss,OpenCoast_60854,14.9652656
gain,OpenCoast_60856,0.342434572
loss,OpenCoast_60856,1093.689389
gain,OpenCoast_60857,0.1213665
loss,OpenCoast_60857,2.912782161
loss,OpenCoast_60858,2.304888202
gain,OpenCoast_60859,30.989741
loss,OpenCoast_60859,63.55740087
gain,OpenCoast_60860,7.036223964
loss,OpenCoast_60860,14.80041663
loss,OpenCoast_60861,0.303289406
gain,OpenCoast_60862,7.312717164
loss,OpenCoast_60862,208.7628735
loss,OpenCoast_60863,0.077883184
gain,OpenCoast_60865,27.3888751
loss,OpenCoast_60865,22.54653345
gain,OpenCoast_60866,0.149161264
loss,OpenCoast_60866,0.002084621
gain,OpenCoast_60868,0.970615272
loss,OpenCoast_60868,2.729858112
gain,OpenCoast_60869,2.053365964
loss,OpenCoast_60869,1.876535404
gain,OpenCoast_60872,0.120487571
loss,OpenCoast_60872,1.183226274
gain,OpenCoast_60873,21.14853971
loss,OpenCoast_60873,11.76540948
gain,OpenCoast_60874,0.272071434
loss,OpenCoast_60874,13.6214879
gain,OpenCoast_60875,4.925988939
loss,OpenCoast_60875,7.029164581
gain,OpenCoast_60876,0.550571956
loss,OpenCoast_60876,2.234267055
gain,OpenCoast_60878,68.16038116
loss,OpenCoast_60878,865.8653806
gain,OpenCoast_60880,3.352265236
loss,OpenCoast_60880,3.473931412
gain,OpenCoast_60881,8.248327784
loss,OpenCoast_60881,2.878250033
gain,OpenCoast_60885,43.70123877
loss,OpenCoast_60885,60.49728725
gain,OpenCoast_60886,17.71136652
loss,OpenCoast_60886,70.70923108
gain,OpenCoast_60889,0.667101855
loss,OpenCoast_60889,0.303227513
gain,OpenCoast_60892,2.304028241
loss,OpenCoast_60892,2.001237833
gain,OpenCoast_60893,5.155141444
loss,OpenCoast_60893,30.14243343
gain,OpenCoast_60895,2.304718344
loss,OpenCoast_60895,34.61049047
loss,OpenCoast_60897,2.392296482
gain,OpenCoast_60898,5.76484069
loss,OpenCoast_60898,75.15674906
gain,OpenCoast_60899,6.917395338
loss,OpenCoast_60899,0.525410685
gain,OpenCoast_60901,0.181909114
loss,OpenCoast_60901,0.788271795
gain,OpenCoast_60905,71.89289703
loss,OpenCoast_60905,166.7514352
gain,OpenCoast_60906,12.11944737
loss,OpenCoast_60906,154.4494502
gain,OpenCoast_60907,13.42320017
loss,OpenCoast_60907,81.38652973
loss,OpenCoast_60908,1.267219237
gain,OpenCoast_60909,22.6824206
loss,OpenCoast_60909,15.26066496
gain,OpenCoast_60911,254.8116375
loss,OpenCoast_60911,327.2594106
gain,OpenCoast_60912,138.2838206
loss,OpenCoast_60912,14067.45413
gain,OpenCoast_60914,15.06916049
loss,OpenCoast_60914,54.71107299
gain,OpenCoast_60915,9.93133083
loss,OpenCoast_60915,11.94450774
gain,OpenCoast_60916,339.529814
loss,OpenCoast_60916,473.3069885
gain,OpenCoast_60917,25.41289952
loss,OpenCoast_60917,34.14339983
gain,OpenCoast_60920,0.560767861
loss,OpenCoast_60920,1.044508224
gain,OpenCoast_60921,1.815938834
loss,OpenCoast_60921,2.916753278
gain,OpenCoast_60922,137.3595515
loss,OpenCoast_60922,68.91057254
gain,OpenCoast_60923,14.81352833
loss,OpenCoast_60923,39.69459004
gain,OpenCoast_60925,15.82496513
loss,OpenCoast_60925,12.4117218
gain,OpenCoast_60927,29.37995216
loss,OpenCoast_60927,12.18403636
gain,OpenCoast_60928,12.04380929
loss,OpenCoast_60928,1.452348098
gain,OpenCoast_60930,18.07099266
loss,OpenCoast_60930,2.746300544
gain,OpenCoast_60931,100.4463044
loss,OpenCoast_60931,238.8217777
gain,OpenCoast_60934,1.261443879
loss,OpenCoast_60934,9.038224493
gain,OpenCoast_60935,69.06455449
loss,OpenCoast_60935,47.95859281
gain,OpenCoast_60936,75.36518305
loss,OpenCoast_60936,104.1222774
gain,OpenCoast_60937,271.6060987
loss,OpenCoast_60937,567.398798
loss,OpenCoast_60941,2.11889307
gain,OpenCoast_60942,57.88135789
loss,OpenCoast_60942,44.65728489
gain,OpenCoast_60943,80.97811221
loss,OpenCoast_60943,378.9167462
gain,OpenCoast_60944,3.813508844
loss,OpenCoast_60944,22.63595966
gain,OpenCoast_60945,1.539183716
loss,OpenCoast_60945,4.332420734
gain,OpenCoast_60946,7.237634887
loss,OpenCoast_60946,1.947512608
gain,OpenCoast_60950,221.308309
loss,OpenCoast_60950,1911.438059
gain,OpenCoast_60951,0.120500327
loss,OpenCoast_60951,0.84349542
gain,OpenCoast_60952,11.58755509
loss,OpenCoast_60952,19.10546252
gain,OpenCoast_60953,176.197947
loss,OpenCoast_60953,116.5098243
gain,OpenCoast_60954,6.877618112
loss,OpenCoast_60954,3.55472159
gain,OpenCoast_60955,90.06125246
loss,OpenCoast_60955,196.0786269
gain,OpenCoast_60961,53.58281536
loss,OpenCoast_60961,18.84661647
gain,OpenCoast_60962,1.246812193
loss,OpenCoast_60962,165.8269401
gain,OpenCoast_60963,342.3672648
loss,OpenCoast_60963,365.8215178
gain,OpenCoast_60964,488.8024515
loss,OpenCoast_60964,4961.672627
gain,OpenCoast_60967,50.9361249
loss,OpenCoast_60967,37.00043103
gain,OpenCoast_60969,149.5130095
loss,OpenCoast_60969,361.74692
gain,OpenCoast_60973,16.09378652
loss,OpenCoast_60973,10.56705912
gain,OpenCoast_60974,0.801331042
loss,OpenCoast_60974,7.511928743
gain,OpenCoast_60975,0.178846351
loss,OpenCoast_60975,0.060288782
gain,OpenCoast_60977,2.106396477
loss,OpenCoast_60977,2.761804565
gain,OpenCoast_60978,26.49658137
loss,OpenCoast_60978,138.979997
gain,OpenCoast_60979,12.26991444
loss,OpenCoast_60979,44.06587449
gain,OpenCoast_60981,186.4131396
loss,OpenCoast_60981,606.497161
gain,OpenCoast_60984,23.61777526
loss,OpenCoast_60984,23.78023086
gain,OpenCoast_60985,8.268498089
loss,OpenCoast_60985,59.69042749
gain,OpenCoast_60986,209.145796
loss,OpenCoast_60986,29.32625323
gain,OpenCoast_60987,327.5786058
loss,OpenCoast_60987,644.884943
gain,OpenCoast_60988,286.6503452
loss,OpenCoast_60988,250.9750516
gain,OpenCoast_60989,51.0827408
loss,OpenCoast_60989,205.7325859
gain,OpenCoast_60990,100.8678406
loss,OpenCoast_60990,32.46596966
gain,OpenCoast_60992,2.050091625
loss,OpenCoast_60992,2.899173331
loss,OpenCoast_60994,1.171482973
gain,OpenCoast_60995,1.882261846
loss,OpenCoast_60995,1.607486644
gain,OpenCoast_60996,7.719785224
loss,OpenCoast_60996,26.02660481
gain,OpenCoast_60997,13.31165784
loss,OpenCoast_60997,13.85617501
gain,OpenCoast_60998,80.51617462
loss,OpenCoast_60998,41.78012525
gain,OpenCoast_61003,56.44460861
loss,OpenCoast_61003,153.7964267
gain,OpenCoast_61004,0.121406476
loss,OpenCoast_61004,0.060703061
gain,OpenCoast_61005,3.217363977
loss,OpenCoast_61005,1.975684406
gain,OpenCoast_61006,0.415190289
loss,OpenCoast_61006,3.242389924
gain,OpenCoast_61012,1.701324688
loss,OpenCoast_61012,507.4237887
gain,OpenCoast_61013,4.555651348
loss,OpenCoast_61013,0.912477235
gain,OpenCoast_61014,73.30452644
loss,OpenCoast_61014,46.9105176
gain,OpenCoast_61015,127.5932301
loss,OpenCoast_61015,149.8433158
gain,OpenCoast_61016,17.42198589
loss,OpenCoast_61016,10.58506794
gain,OpenCoast_61017,31.74862702
loss,OpenCoast_61017,71.35406768
gain,OpenCoast_61018,5.418035746
loss,OpenCoast_61018,31.04367168
gain,OpenCoast_61019,1.061725479
loss,OpenCoast_61019,6.919744046
loss,OpenCoast_61020,5.843603485
gain,OpenCoast_61021,13.44437848
loss,OpenCoast_61021,13.56698065
gain,OpenCoast_61022,15.07652082
loss,OpenCoast_61022,10.91264228
gain,OpenCoast_61023,3.824916944
loss,OpenCoast_61023,3.824943222
gain,OpenCoast_61024,227.0716443
loss,OpenCoast_61024,97.71918986
gain,OpenCoast_61025,0.235289227
loss,OpenCoast_61025,25.9393569
gain,OpenCoast_61027,1.578495663
loss,OpenCoast_61027,1.153515555
loss,OpenCoast_61030,200.3844144
gain,OpenCoast_61031,25.2520956
loss,OpenCoast_61031,3.743857515
gain,OpenCoast_61034,25.74292457
loss,OpenCoast_61034,24.6755232
gain,OpenCoast_61035,515.9992613
loss,OpenCoast_61035,175.9365711
gain,OpenCoast_61038,2.407057956
loss,OpenCoast_61038,20.02125826
gain,OpenCoast_61042,4.859674734
loss,OpenCoast_61042,60.3550934
gain,OpenCoast_61044,1.645231257
loss,OpenCoast_61044,0.274996003
gain,OpenCoast_61046,0.121483887
loss,OpenCoast_61046,8.50380812
gain,OpenCoast_61049,3.188312047
loss,OpenCoast_61049,130.0139516
gain,OpenCoast_61051,2.186848026
loss,OpenCoast_61051,5.527923075
gain,OpenCoast_61054,47.07461383
loss,OpenCoast_61054,1503.787621
gain,OpenCoast_61057,33.91872263
loss,OpenCoast_61057,3.391774685
gain,OpenCoast_61060,20.66194967
loss,OpenCoast_61060,365.922788
gain,OpenCoast_61061,10.6443246
loss,OpenCoast_61061,209.6375642
